,sch9/wt,ras2/wt,tor1/wt,centroid
551,-0.2455408,-0.7006114,-0.07480405,1.0
552,-0.435839,-0.9965993,0.1111636,1.0
553,-0.1160367,-1.136215,-0.51583,1.0
554,-0.2668754,-2.861906,-0.4374111,3.0
555,-0.2715439,0.3657682,-0.09874533,2.0
556,0.4905503,0.6697495,0.404662,0.0
557,2.008899,1.959923,0.6081669,4.0
558,0.1882623,0.501141,0.09246706,5.0
559,-0.2811855,-0.4761917,-0.03376408,1.0
560,-0.8316763,-1.190884,-0.5424554,3.0
561,0.4932047,0.502669,0.5381892,0.0
562,-0.3758131,-0.484217,-0.4416621,1.0
563,-0.7311436,-0.9712594,-0.2515661,3.0
564,-0.397572,-0.9031224,-0.7197225,3.0
565,-0.01113198,-0.2759017,0.1393027,2.0
566,-0.5731153,-0.435838,-0.421044,1.0
567,0.4478177,0.6276488,0.5947853,0.0
568,0.849748,1.199691,1.190842,0.0
569,0.5373966,0.09488142,0.3964076,5.0
570,0.09126124,0.4134935,0.7481066,5.0
571,-0.06386996,-0.4001694,-0.09520307,2.0
572,-0.4121569,-0.07161557,-0.2936615,2.0
573,-0.1040199,0.3079065,0.3758455,5.0
574,-0.06904217,-0.03586669,0.004453924,2.0
575,0.3275129,0.2989038,0.2291337,5.0
576,-0.3937011,-0.003515727,-0.06802783,2.0
577,-0.83489,-0.9309924,-0.3445254,3.0
578,0.0839191,0.1660482,0.1445913,5.0
579,-0.07183784,-0.3908043,-0.3008646,1.0
580,-0.4314254,0.2353319,-0.2904266,2.0
581,0.2822723,0.4909177,0.06910758,5.0
582,0.3534994,0.4472262,0.2482269,5.0
583,0.2244264,-0.1254551,0.1107853,2.0
584,0.01780521,0.352088,-0.2126705,2.0
585,-0.1964085,0.1629669,-0.2253431,2.0
586,0.206103,0.2296697,0.4060485,5.0
587,0.8021328,1.1621,1.112582,0.0
588,0.2781446,0.2441573,0.3127474,5.0
589,0.5886838,0.0574089,0.4954399,5.0
590,-0.2317625,-0.3227602,-0.2897314,1.0
591,-0.004917321,0.9295478,0.374604,0.0
592,0.0697543,-0.7256955,-0.1427706,1.0
593,0.1755983,-0.02844985,0.02961198,2.0
594,-0.1707933,0.2961282,0.1487935,5.0
595,0.6292583,0.4456366,0.4490961,0.0
596,-0.2960568,-0.824673,-0.3780155,1.0
597,-0.85934,0.02601761,-0.6046632,1.0
598,-0.02160256,0.9238684,0.3156332,0.0
599,-0.6161344,-0.3292162,-0.4741774,1.0
600,0.04726411,0.1530781,-0.08827418,2.0
601,-0.01263114,-0.2789207,-0.07736982,2.0
602,0.003262331,0.748837,0.07828063,5.0
603,0.4028828,0.06893385,0.6297646,5.0
604,0.4111399,0.1730005,0.2471619,5.0
605,0.2959435,0.01310921,-0.01452814,2.0
606,0.1916969,0.1212275,-0.05287683,2.0
607,-0.4883683,-0.07519487,-0.6420241,1.0
608,0.4706225,1.161005,0.3636057,0.0
609,-2.270827,-2.218779,-1.830112,3.0
610,0.0422137,0.5003725,-0.1149626,5.0
611,0.2282169,0.5050498,-0.002685945,5.0
612,0.4304099,1.191485,0.7152392,0.0
613,-0.04275386,-0.5497714,-0.2565963,1.0
614,-0.0991381,0.6163688,0.2803901,5.0
615,0.4316517,0.5443787,0.2434025,5.0
616,0.2057458,0.3410741,0.16503,5.0
617,-1.135769,-1.648854,-0.9995337,3.0
618,-0.2364633,0.3753863,-0.4886197,2.0
619,0.5873274,-0.02032592,0.4338334,5.0
620,0.1081219,0.1354229,-0.0836596,2.0
621,0.7643093,1.299939,0.9062883,0.0
622,0.1238987,0.0322303,0.1942749,5.0
623,0.4190473,0.6634628,0.4542551,0.0
624,0.1054496,0.3319353,0.07003693,5.0
625,0.253577,0.7090971,0.1878395,5.0
626,0.4056947,-0.06945438,0.1810333,5.0
627,-0.1926308,-0.5969292,-0.07791308,1.0
628,0.5721813,0.4506352,0.5571848,0.0
629,0.4206883,0.6753631,0.3479848,0.0
630,-0.1552229,-0.495152,-0.03733191,1.0
631,-0.6533874,-0.3981028,0.02508321,1.0
632,0.2502398,0.05644691,0.5301601,5.0
633,-0.09401881,0.631827,-0.0417005,5.0
634,-0.3661764,-0.5155185,-0.1390929,1.0
635,0.4088072,-0.06466361,0.4315923,5.0
636,0.1958591,0.3329822,0.1798135,5.0
637,0.3571641,-0.1526146,0.1277733,2.0
638,0.1769449,-0.0601661,0.174323,2.0
639,-0.2984819,-0.6670799,-0.2214122,1.0
640,-0.79466,-0.901219,-0.1728694,3.0
641,0.04426215,0.01446061,0.04690154,2.0
642,-0.2971344,0.716113,0.1693597,5.0
643,0.4412136,0.854086,0.3963586,0.0
644,0.5964477,1.00215,0.3983917,0.0
645,0.2340626,0.4543943,0.039164,5.0
646,-0.1138796,1.13525,0.315566,0.0
647,0.2512459,1.133289,-0.2259828,0.0
648,0.1492753,0.5020637,0.2908629,5.0
649,-0.195339,-0.2258875,-0.3843017,2.0
650,0.03900323,0.06407314,-0.02083017,2.0
651,-0.3561474,0.4034242,0.1977616,5.0
652,-0.5401101,-0.720465,-0.3749982,1.0
653,-0.2051617,-0.9502713,0.06155923,1.0
654,-0.4193938,0.5463403,0.4645541,5.0
655,-0.2331046,-0.2336364,-0.1935156,2.0
656,-0.5547259,-1.286771,-0.6237189,3.0
657,-0.3435207,-0.9364173,-0.4859728,1.0
658,-0.3452286,-0.8771365,-0.2518326,1.0
659,0.1158406,-0.03129328,0.3847458,5.0
660,-0.5126775,-1.321795,-0.6188988,3.0
661,-0.1372284,-0.3170542,-0.1647479,2.0
662,-0.0846454,-0.3447012,-0.07253671,2.0
663,0.07719431,0.7057546,-0.1713951,5.0
664,0.3810545,0.5521786,0.3927375,5.0
665,-0.7131756,-0.5990433,-0.5265449,1.0
666,-0.08654055,-0.1069992,-0.02942944,2.0
667,0.0223442,-0.1349219,0.08334055,2.0
668,-0.07532781,-0.3967836,-0.4106177,1.0
669,1.494208,1.286721,1.999869,4.0
670,1.242645,1.459604,1.293951,4.0
671,-0.5518507,0.2247422,-0.5419118,2.0
672,-0.5407191,-1.128004,-0.5439435,3.0
673,0.3155365,-0.09082572,0.2556324,5.0
674,0.01551019,0.1123505,-7.47e-05,2.0
675,-0.06566202,-0.4471714,-0.03227573,2.0
676,-0.221524,-0.3690173,-0.2392757,1.0
677,-0.2262976,-0.6438622,-0.1861916,1.0
678,-0.2008797,0.3630342,0.03102505,5.0
679,0.1325664,-0.2084746,0.07565773,2.0
680,-0.215155,-0.7460509,-0.1254468,1.0
681,-0.6567565,0.7601839,-1.428492,2.0
682,-0.7173432,0.5994693,-1.555723,1.0
683,-0.5649586,0.5584569,-1.278647,2.0
684,-0.3027661,-0.1199841,-0.0170863,2.0
685,0.9762275,0.6275812,0.8382609,0.0
686,-0.1559795,-0.2823511,0.09204925,2.0
687,-0.2807692,-0.6728117,-0.1624314,1.0
688,0.2003147,-0.1263939,0.1603558,2.0
689,-0.5435749,-0.962905,-0.6899518,3.0
690,0.2803062,0.4389501,0.3327076,5.0
691,0.2286668,0.03486497,-0.1632034,2.0
692,0.4443461,0.3011104,0.149292,5.0
693,1.144001,-0.1155529,0.6661392,5.0
694,0.375104,-0.07107451,0.4245557,5.0
695,-0.1687477,0.4528845,-0.01963311,5.0
696,-0.3981475,-1.23829,-0.6372716,3.0
697,-0.1510411,-0.0877259,-0.3544841,2.0
698,0.461883,0.1728657,0.3153635,5.0
699,-0.3250259,-0.7517208,-0.401914,1.0
700,1.627739,1.822428,1.39689,4.0
701,-0.006240938,-0.8706522,0.02322841,1.0
702,-0.04974525,1.153641,0.7250245,0.0
703,0.3446558,0.5694295,0.283828,5.0
704,0.28253,0.3275496,0.3812384,5.0
705,-0.1809337,-0.35764,-0.4817741,1.0
706,0.08195388,0.06922116,-0.0524135,2.0
707,-0.6036925,-0.9275501,-0.4593783,3.0
708,-0.07994946,-0.08041998,-0.224105,2.0
709,-0.2657808,-0.1886559,-0.2413651,2.0
710,0.170935,0.04884308,0.1153634,5.0
711,-0.6445659,-1.289539,-0.6112994,3.0
712,0.4469776,0.6372894,0.537051,0.0
713,-0.1496042,-0.04748232,-0.1556013,2.0
714,-0.4955494,-0.8998277,-0.5995021,3.0
715,0.3689157,0.1044193,0.5154059,5.0
716,0.6391568,0.144814,0.1868612,5.0
717,0.3982167,-0.0625452,0.3488487,5.0
718,-0.1450865,-0.2345471,-0.1698351,2.0
719,0.07284652,0.4233313,0.3776894,5.0
720,-0.2321584,-0.3771423,-0.2549551,1.0
721,0.3941706,0.408273,0.355092,5.0
722,1.21262,0.7665729,1.254315,0.0
723,0.843985,0.745519,0.8688925,0.0
724,-0.2596534,-0.2874126,-0.2522391,1.0
725,-1.438522,-1.357471,-0.4971025,3.0
726,0.1160288,0.2644304,0.1640986,5.0
727,0.01994016,0.3705546,0.1360251,5.0
728,0.002702988,-0.3116913,-0.03371789,2.0
729,-0.170969,-0.4197237,-0.1657934,1.0
730,0.107761,0.03798958,-0.000149547,2.0
731,-0.7177983,-0.4415769,-0.2451958,1.0
732,0.2168893,-0.0823945,0.3857603,5.0
733,-0.4337298,-0.9405935,-0.3062043,1.0
734,-0.2230361,0.1903259,-0.3048712,2.0
735,-0.06983633,-0.07137379,-0.1595757,2.0
736,-0.3837462,-0.7879971,-0.3092608,1.0
737,0.4594455,-0.01448761,0.3969543,5.0
738,-0.09391492,-0.4836961,0.02657007,2.0
739,-0.5454874,-0.5863082,-0.2050279,1.0
740,-0.02533144,0.2334021,0.2123582,5.0
741,-0.3894264,-0.853472,-0.3110856,1.0
742,-0.251569,-0.4605871,-0.04728507,1.0
743,0.1393686,-0.04314347,0.2200154,2.0
744,-0.07969969,-0.2101489,-0.05686915,2.0
745,-0.6070722,-0.7926468,-0.5195918,1.0
746,-0.5502992,-0.8208681,-0.3453615,1.0
747,0.06360526,-0.1808973,-0.01795781,2.0
748,0.547154,0.6431862,0.08395055,5.0
749,0.7004856,0.07405754,0.7091462,5.0
750,0.5317714,0.6772799,0.1810036,0.0
751,-0.8886437,-0.3446773,-0.2770595,1.0
752,-0.05798954,-0.8806484,-0.02241814,1.0
753,0.0790292,0.3752003,0.1540839,5.0
754,-0.2372535,-0.6348332,-0.0680762,1.0
755,-0.2433892,-0.4283538,-0.2040195,1.0
756,0.3948905,0.7603808,0.3494878,0.0
757,0.2650498,0.05888628,0.03524396,5.0
758,-1.14079,-1.474,-0.9578463,3.0
759,-0.06167883,-0.1177596,0.3228804,2.0
760,-0.09782069,-0.640637,-0.5101614,1.0
761,0.1839655,0.2996032,0.0418807,5.0
762,0.2127225,0.2104835,0.1609493,5.0
763,0.07290006,0.3614773,0.117604,5.0
764,-0.09320428,-0.3225157,-0.09210031,2.0
765,0.1238754,0.04559177,0.2687345,5.0
766,0.2101675,0.5026802,0.08316047,5.0
767,1.009592,0.3925116,0.1842571,0.0
768,0.8519525,1.006229,1.038208,0.0
769,-0.2387508,-0.4122011,-0.05470164,1.0
770,0.2148051,-0.172894,0.07454079,2.0
771,0.2519425,-0.3308656,0.2817788,2.0
772,0.3194189,0.02259697,0.2115938,5.0
773,0.1432465,0.02093601,0.1310172,2.0
774,-0.185968,-0.8458681,-0.0845444,1.0
775,-0.07545053,-0.1244298,-0.1203327,2.0
776,0.4946833,0.9410916,0.2201587,0.0
777,-0.1777347,-0.5928895,0.06800424,1.0
778,0.1323906,0.4554724,0.389883,5.0
779,-0.04122841,0.297108,-0.2787164,2.0
780,0.2846519,0.4352158,0.4865414,5.0
781,-0.07738784,-0.005457427,-0.137303,2.0
782,0.3460515,0.6230825,0.659939,0.0
783,0.4372908,0.4605656,0.2526665,5.0
784,0.03140146,0.61869,0.3561261,5.0
785,-0.5313501,-0.9677798,-0.513376,3.0
786,-0.3070546,-0.08982315,-0.1043267,2.0
787,0.4651775,0.1679938,0.4299956,5.0
788,-0.2385878,-0.4459523,-0.4919142,1.0
789,-0.8735982,-1.060853,-0.67688,3.0
790,0.1550529,0.2981438,0.3299355,5.0
791,0.5927474,0.6734229,0.4593043,0.0
792,-0.3397739,-0.495459,-0.5134196,1.0
793,-0.3403345,-0.3964002,-0.2520759,1.0
794,-0.2280698,-0.8093313,-0.4091889,1.0
795,-0.03229642,-0.1394912,-0.08583545,2.0
796,-0.3705473,0.02997988,-0.360885,2.0
797,-0.03792492,-0.31008,0.04105017,2.0
798,-0.06158746,-0.7878554,0.05699254,1.0
799,0.1085973,0.355598,0.04878419,5.0
800,-0.3295375,-0.5387236,-0.3414794,1.0
801,-0.6366767,-0.6417622,-0.1578014,1.0
802,-0.2025581,0.2153029,-0.09282347,2.0
803,0.3494771,0.6682009,0.3952945,0.0
804,0.2492884,-0.5995469,0.5022097,2.0
805,0.03649871,-0.3758171,-0.4949605,1.0
806,-1.139119,-0.8825552,-1.255348,3.0
807,0.008830193,-1.142051,-0.3731613,1.0
808,-0.5726216,-1.115408,-0.6394723,3.0
809,-0.170916,-0.826381,-0.01225098,1.0
810,-0.6354647,-1.144227,-0.7053464,3.0
811,-0.1704121,-0.6865082,-0.2594452,1.0
812,-0.1476117,-0.2223121,-0.06756855,2.0
813,0.2509567,0.5710815,0.4181672,5.0
814,-0.5499481,-0.2292918,-0.2659784,1.0
815,-0.1381367,-0.2421238,-0.1595343,2.0
816,-0.1862937,-0.1816771,-0.4553896,2.0
817,-0.1856968,-0.5379822,-0.2834412,1.0
818,0.1749711,-0.3370402,0.0387498,2.0
819,-0.07053903,0.08337517,0.03941933,2.0
820,0.02123431,0.1278086,0.145231,5.0
821,1.055991,1.180088,0.9879932,0.0
822,-0.0269566,-0.1779624,0.04497777,2.0
823,-0.04797094,-0.427087,-0.09369493,2.0
824,0.06415926,-0.2699798,0.2739886,2.0
825,-0.2248835,-0.4563038,-0.1000157,1.0
826,0.2403667,0.3383565,0.2781556,5.0
827,-0.1410372,-0.3513013,-0.1527236,2.0
828,0.1071112,0.3869592,0.3213707,5.0
829,0.2285961,-0.2250971,0.09416782,2.0
830,-0.5260434,-0.5033977,-0.6896594,1.0
831,0.08362615,0.4663358,0.332656,5.0
832,0.1769316,-0.544438,0.3813522,2.0
833,-0.2827424,-0.07014862,0.04656725,2.0
834,-0.8056527,-1.31891,-0.8810538,3.0
835,-0.2496172,-0.6644394,-0.3308276,1.0
836,1.856094,2.032062,1.629853,4.0
837,-0.4174851,-0.1768348,-0.701009,1.0
838,0.1683766,0.3245669,-0.03143419,5.0
839,0.1748497,-0.1031653,0.04407237,2.0
840,-0.4233665,-0.5113727,-0.2268221,1.0
841,0.3513187,0.06054845,0.1086716,5.0
842,-0.8486483,0.5187061,-0.444948,2.0
843,-0.01949114,0.676252,0.05959781,5.0
844,0.3528953,0.5578921,0.3588882,5.0
845,-0.3830212,-0.7458374,-0.1239252,1.0
846,0.7663406,0.9315102,0.7141847,0.0
847,-0.4112711,-0.6004818,-0.4229333,1.0
848,0.3903031,-0.1773717,0.317608,5.0
849,-0.3102984,-0.2666781,-0.3085975,1.0
850,4.603257,5.368537,3.343194,4.0
851,-0.6250573,-0.7759522,0.02091788,1.0
852,0.2996103,0.6784702,0.1801046,5.0
853,2.17995,2.331572,2.142596,4.0
854,2.290221,2.393439,1.744443,4.0
855,0.2599533,0.4003724,0.2090774,5.0
856,-0.7930049,-1.11151,-0.6669756,3.0
857,0.2233637,-0.0958718,0.0859479,2.0
858,-0.2128505,0.1608716,0.2178499,2.0
859,0.09327896,0.2972999,0.2069924,5.0
860,-0.3626157,0.00947633,-0.1671796,2.0
861,-0.1981536,-0.4151277,-0.3556711,1.0
862,0.05443926,0.4333649,0.09076343,5.0
863,0.527784,-0.225732,0.02483508,2.0
864,0.4879059,-0.3104315,0.159776,2.0
865,-0.164394,-0.5420027,-0.1009119,1.0
866,0.2703451,0.6668351,0.2109522,5.0
867,-0.1545121,0.04187039,-0.2747104,2.0
868,0.2642582,0.8819233,0.6537976,0.0
869,0.08783452,-0.4902937,-0.2206743,1.0
870,-0.01810871,0.06581445,-0.1547285,2.0
871,-1.279465,-0.8880057,-0.7530415,3.0
872,-0.9384356,-0.3718786,-0.6229284,1.0
873,0.05140415,0.7876878,0.5980534,0.0
874,-0.1067483,0.03319,0.0221471,2.0
875,-0.5039689,0.3164229,-0.07319256,2.0
876,-0.3256968,0.2988744,0.01597254,2.0
877,-0.3052671,0.5373264,0.2114531,5.0
878,-0.08318338,-0.07799768,-0.09814728,2.0
879,-0.07426523,-0.443846,0.06410555,2.0
880,0.7794964,0.6569005,0.677134,0.0
881,0.0922249,0.1199902,-0.04173049,2.0
882,-0.297104,-0.4766812,-0.48394,1.0
883,0.4797581,0.4116777,0.3589255,5.0
884,-0.3030767,-0.70694,-0.5213557,1.0
885,-1.045166,-1.008874,-0.9901774,3.0
886,0.3625654,0.5790608,0.2597298,5.0
887,0.4983651,0.8167625,0.557838,0.0
888,0.009124973,-0.05485702,0.0578579,2.0
889,-0.146345,-0.6228945,-0.09101899,1.0
890,-0.3401581,-0.349752,-0.1106263,1.0
891,-0.454734,-0.8227813,-0.4785677,1.0
892,0.1261083,0.441107,0.1514312,5.0
893,0.6711113,0.2707998,1.276858,0.0
894,-0.02954956,0.07444976,0.09505774,2.0
895,-0.2961808,-0.2101734,-0.301975,2.0
896,-0.1154255,0.1259533,0.4588305,5.0
897,-0.1031774,-0.1591508,0.2013693,2.0
898,0.9296606,0.5875004,0.8734772,0.0
899,0.1642576,-0.6488274,-0.08817503,1.0
900,0.7335262,1.16383,0.7068213,0.0
901,-0.5493089,-1.221676,-0.6686443,3.0
902,-0.1668055,-0.556944,-0.03011236,1.0
903,-0.77879,-0.8993331,-0.5568593,3.0
904,0.2943749,0.616081,0.4369108,5.0
905,0.5450751,0.7795105,0.6359401,0.0
906,-0.5762744,-1.158261,-0.7948594,3.0
907,0.5523954,1.092259,0.1591741,0.0
908,1.341409,1.722978,1.294813,4.0
909,0.1491684,-0.6455448,-0.527219,1.0
910,-0.24203,-0.9382204,-0.6856898,1.0
911,-0.2145716,-0.9042236,-0.891604,3.0
912,0.2492637,0.5367759,0.3635394,5.0
913,-0.7787518,-1.25843,-0.5976515,3.0
914,-0.4324711,0.1504923,0.02899871,2.0
915,-0.007613635,-0.520942,-0.3728488,1.0
916,-1.124706,-0.4810823,-0.7987735,3.0
917,-0.7350023,-0.912123,-0.4572058,3.0
918,0.1122858,0.7778799,-0.2910447,5.0
919,-0.1848318,0.4450097,-0.2097169,2.0
920,-0.3721154,-1.133557,-0.6809673,3.0
921,0.3509337,0.514605,0.4681839,5.0
922,-0.7544573,-0.9696757,-0.4686933,3.0
923,-0.1251147,-0.8448288,-0.4964193,1.0
924,-0.3869675,-0.963635,-0.6230305,3.0
925,0.29006,0.1129295,-0.14785,2.0
926,-0.1194,-0.4851724,0.1649233,2.0
927,-0.04727667,-0.4044382,-0.0159009,2.0
928,0.2820756,0.3714189,0.2420929,5.0
929,0.0480514,0.1642081,0.07021303,5.0
930,-0.8338892,-1.050005,-0.5420074,3.0
931,-0.2884961,-0.415743,-0.2927549,1.0
932,0.1920679,0.1863481,-0.1343646,2.0
933,0.4913017,0.2868576,0.7814133,5.0
934,0.6819358,0.7382427,0.8027725,0.0
935,0.02238347,0.520858,0.2334826,5.0
936,0.2335062,0.7621196,0.6654036,0.0
937,0.07097658,-0.4639702,0.3573039,2.0
938,-0.7128323,-1.402477,-0.1453734,3.0
939,-0.1134114,0.07896018,0.09607378,2.0
940,0.2985275,0.3026569,0.2104927,5.0
941,-0.4442709,-0.8331084,-0.05257945,1.0
942,0.04958663,-0.01605269,-0.1654182,2.0
943,-0.2747259,-0.6484882,-0.122676,1.0
944,0.2922912,0.4642326,0.3262547,5.0
945,-0.2802426,-0.924979,-0.4544735,1.0
946,0.1805365,0.1495705,0.1536894,5.0
947,0.1541532,0.01316233,0.04584103,2.0
948,0.279814,0.6437654,0.5722753,0.0
949,-0.3900872,-0.3545865,0.3821531,2.0
950,-1.187358,-1.127431,-1.08697,3.0
951,-0.2398884,-0.7810179,-0.06821315,1.0
952,0.1473899,-0.04820532,0.02156801,2.0
953,-0.210981,-0.4808739,-0.2591275,1.0
954,0.03543837,0.4515601,0.3757176,5.0
955,0.0588472,0.3522477,0.3027695,5.0
956,0.2655066,-0.5589684,0.000805469,2.0
957,-0.2526617,-0.3891588,-0.09152747,1.0
958,-0.1433275,0.1725831,0.245057,5.0
959,-0.2324566,-0.6691115,-0.01010633,1.0
960,0.3097029,0.8174629,0.4271488,0.0
961,-0.04698277,0.06585047,0.1000642,2.0
962,-0.1619994,0.6111254,-0.4291807,2.0
963,0.2598979,-0.02269918,0.06801854,2.0
964,0.05007552,0.1068662,0.09817598,2.0
965,-0.08046134,-0.1693563,-0.273394,2.0
966,0.05882655,0.105379,0.1805899,5.0
967,-1.065776,-1.040243,-0.8684333,3.0
968,0.002546569,-0.334576,-0.1523807,2.0
969,-0.314577,0.5397261,0.1739424,5.0
970,-0.009491941,0.2332728,-0.4709968,2.0
971,0.313506,0.1243459,0.1784755,5.0
972,0.202773,-0.1139252,0.06752439,2.0
973,0.2116743,0.4341031,0.232378,5.0
974,0.1007908,0.1315856,0.4985242,5.0
975,0.3773863,0.8742189,0.3363616,0.0
976,0.3340978,-0.01863394,0.09552522,5.0
977,0.7742546,0.07451305,0.4608981,5.0
978,-0.01901161,-0.2022666,0.06566311,2.0
979,-1.100944,-0.0478863,-0.61543,1.0
980,-0.0991196,-0.1948283,-0.2170499,2.0
981,-0.4235583,-0.5880153,-0.4844302,1.0
982,-0.4455352,-0.6615884,-0.484894,1.0
983,-0.31376,-0.801376,-0.4024426,1.0
984,-0.1686747,-0.6242604,-0.1923148,1.0
985,-0.4887188,0.3719088,0.3668368,5.0
986,-0.2212063,-0.8029779,-0.3444428,1.0
987,-0.7098477,-0.9909649,-0.2787671,3.0
988,0.2958484,0.1610076,0.1226869,5.0
989,-0.7649539,-0.8348662,-0.5705228,3.0
990,-0.4634192,-0.707378,-0.286964,1.0
991,-0.3268592,0.1522202,-0.2536527,2.0
992,-0.1262396,0.2618672,-0.01628618,2.0
993,-0.2632304,-0.3963498,-0.5428695,1.0
994,0.02538805,0.08966252,0.128445,2.0
995,-0.3190205,-0.3912759,-0.04992363,1.0
996,-0.3059885,-0.5085433,0.01876366,1.0
997,0.08100417,0.05575415,0.2641975,5.0
998,-0.7931556,-0.4833396,-0.342228,1.0
999,0.1556993,0.1036668,0.4594132,5.0
1000,-0.2309302,-0.4827345,-0.2033086,1.0
1001,-0.119025,-0.570632,-0.4272926,1.0
1002,0.02468787,-0.1305754,0.4427002,2.0
1003,-0.07223417,-0.2479577,-0.01076033,2.0
1004,0.3191835,0.2562132,0.5346625,5.0
1005,-0.1099229,-0.1223849,-0.1941359,2.0
1006,0.60669,0.5796493,0.1982199,5.0
1007,-0.193534,0.5123766,0.2387811,5.0
1008,-0.4738157,-1.422254,-0.8152679,3.0
1009,0.6570432,0.5497348,0.8118361,0.0
1010,-0.1055931,-0.6252256,-0.2056684,1.0
1011,-0.35149,-0.3302946,-0.4390976,1.0
1012,-0.0129789,-0.898744,-0.1490382,1.0
1013,0.3422994,0.3987602,0.05576634,5.0
1014,-0.82098,-1.185769,-0.3974267,3.0
1015,-0.3490813,-0.894834,-0.5095035,1.0
1016,0.3312867,0.390252,0.3189822,5.0
1017,0.4768303,0.8129524,0.202173,0.0
1018,0.2940979,0.1140808,0.06067236,5.0
1019,-0.1610524,-0.5803542,-0.1634669,1.0
1020,-0.1020968,0.3576817,-0.3032581,2.0
1021,-0.1347081,-0.4491436,-0.1656604,1.0
1022,-0.1638714,-0.556091,-0.01355724,1.0
1023,-0.314705,-0.9001845,-0.08024913,1.0
1024,-0.004420447,-0.4180981,0.4329745,2.0
1025,-0.02040886,0.2279565,0.109747,5.0
1026,0.2488021,0.1301493,0.3233995,5.0
1027,-0.3503128,-0.7309786,-0.001797453,1.0
1028,-0.1888489,-0.5944664,0.01701215,1.0
1029,0.7260125,0.07877453,0.2273581,5.0
1030,0.09971545,0.1990386,0.11217389999999999,5.0
1031,0.1686592,-0.5183799,0.06800603,2.0
1032,-0.2938012,-0.2873272,0.05557639,2.0
1033,-0.5163097,-0.8743228,-0.6062139,3.0
1034,-0.004485605,-0.3660595,-0.1098592,2.0
1035,-0.3353334,-0.5297426,-0.3242743,1.0
1036,-0.7655586,-1.415949,-0.864632,3.0
1037,-0.4196286,-1.215639,-0.5455825,3.0
1038,-0.4002616,-0.9269069,-0.1572425,1.0
1039,-0.3849167,-0.3175854,-0.4965229,1.0
1040,-1.037907,-1.288108,-0.4085342,3.0
1041,0.07743135,0.3671106,0.2044158,5.0
1042,-0.03571549,-0.1019637,0.02210488,2.0
1043,-0.05523393,-0.6362454,0.0716545,1.0
1044,0.1932471,0.1263795,0.1043697,5.0
1045,0.2203896,0.6495744,0.1203187,5.0
1046,-0.6332465,-0.7662467,-0.008108299,1.0
1047,-0.2087457,-0.001909236,-0.3128499,2.0
1048,-0.1905902,0.3425497,0.1052267,5.0
1049,-0.4763797,-1.29644,-0.7553703,3.0
1050,0.05200869,-0.1965745,-0.06992308,2.0
1051,0.3422844,-0.4407075,0.02925199,2.0
1052,-0.264943,-0.6366446,-0.2746207,1.0
1053,0.5468464,0.7314741,0.3387958,0.0
1054,0.3754919,0.4011045,0.0728917,5.0
1055,-0.6525608,-1.044298,-0.8477623,3.0
1056,0.02600111,0.02564857,0.05193229,2.0
1057,0.1516798,-0.2526317,0.04214679,2.0
1058,-0.4085621,-0.753461,0.01124458,1.0
1059,0.5274867,0.5804525,0.3767452,0.0
1060,0.1853645,-0.1127112,0.1866602,2.0
1061,-0.3904499,-0.8785594,-0.5547868,1.0
1062,-0.1457129,-0.5783145,0.1801051,1.0
1063,0.2404752,-0.2057957,0.3454914,2.0
1064,0.5779815,0.5814061,0.7024568,0.0
1065,0.00171573,0.4836585,0.1765521,5.0
1066,-0.1098727,0.3889215,-0.1318702,2.0
1067,-0.2319761,-0.5937482,-0.416981,1.0
1068,0.119931,-0.4325228,-0.07124987,2.0
1069,-0.8509208,-1.150658,-0.4455905,3.0
1070,-0.12944050000000001,-0.5615792,-0.3464346,1.0
1071,-0.04691923,0.3302345,-0.05170513,5.0
1072,0.308784,0.3734516,0.1633045,5.0
1073,-0.0392463,0.280898,0.1701032,5.0
1074,-0.7015272,-0.7009614,-0.8123133,3.0
1075,0.0849419,-0.401416,-0.01583231,2.0
1076,-0.2565525,-0.24998,0.07285067,2.0
1077,-0.3332649,-0.8198566,-0.373934,1.0
1078,0.5483623,0.5327575,0.6785091,0.0
1079,1.931038,2.526042,1.05258,4.0
1080,1.747009,1.116033,0.4921675,4.0
1081,0.33016,0.03708571,0.2173723,5.0
1082,-0.0509312,-0.1504008,-0.06562938,2.0
1083,0.2114327,0.2045858,0.2816899,5.0
1084,-0.1717189,-1.020094,-0.360247,1.0
1085,0.1465748,-0.4174585,-0.05611433,2.0
1086,0.3630257,-0.4319211,0.3666833,2.0
1087,-0.3195132,-0.4094858,-0.1362976,1.0
1088,-0.5775653,-0.5125062,-0.5617247,1.0
1089,0.3823065,0.6194867,0.4475269,0.0
1090,-0.03578623,0.4708352,-0.4153414,2.0
1091,-0.1972332,-0.7556497,-0.5185567,1.0
1092,0.4083202,0.8024115,0.3815613,0.0
1093,-1.109078,-1.504919,-1.05018,3.0
1094,-0.2893945,-0.4756021,-0.3285358,1.0
1095,-0.3196869,-0.6512632,-0.404632,1.0
1096,-0.3653968,-0.4020944,-0.4523086,1.0
1097,0.5361031,0.6200077,0.2906576,0.0
1098,0.07766951,0.3831439,0.2603341,5.0
1099,-0.4323565,-0.8799583,-0.4279236,1.0
1100,0.07106253,-0.2907999,-0.1261889,2.0
1101,-0.07805843,-0.877744,0.2166782,1.0
1102,0.6997476,0.7562633,0.7504666,0.0
